"file","golden","symbols"
"fixtures/corpus/heisler-charts-heisler-through-the-solver.frees","true","heisler_temp;heisler_q"
"fixtures/corpus/heisler-geometries.frees","true","heisler_temp;heisler_q"
"fixtures/corpus/heisler-transient.frees","true","heisler_temp;heisler_q"
"fixtures/corpus/heisler_unknown_geometry_rejected.frees","true","heisler_temp"
"fixtures/corpus/humid-air-enthalpy-and-volume-per-dry-air.frees","true","enthalpy;volume"
"fixtures/corpus/humid-air-relative-humidity-round-trips-through-humidity-ratio.frees","true","humrat;relhum"
"fixtures/corpus/humid-air-wet-bulb-and-dew-point.frees","true","dewpoint;wetbulb"
"fixtures/corpus/hvac-problem1-ammonia-cop.frees","true",""
"fixtures/corpus/hvac-problem10-multistage-freezing.frees","true",""
"fixtures/corpus/hvac-problem2-face-and-bypass.frees","true","enthalpy"
"fixtures/corpus/hvac-problem3-psychrometric-balancing.frees","true","enthalpy;wetbulb"
"fixtures/corpus/hvac-problem4-solar-heat-gain.frees","true",""
"fixtures/corpus/hvac-problem5-enthalpy-wheel.frees","true",""
"fixtures/corpus/hvac-problem6-run-around-cycle.frees","true",""
"fixtures/corpus/hvac-problem7-latent-heat-freezing.frees","true",""
"fixtures/corpus/hvac-problem8-pumping-and-friction.frees","true",""
"fixtures/corpus/hvac-problem9-air-supply-wet-bulb.frees","true","enthalpy;wetbulb"
"fixtures/corpus/hx-correlation-document-call-matches-java.frees","true","htc_1phase;htc_evap;ua_hx;dp_2phase"
"fixtures/corpus/hx-correlation-ua-and-dp-injected-into-component.frees","true","htc_1phase;htc_evap;ua_hx;dp_2phase;enthalpy;ThermalSource;TwoPhaseSink"
"fixtures/corpus/hx-correlations-fluid.frees","true","htc_1phase;htc_evap;htc_cond;ua_hx;dp_1phase;dp_2phase;dp_mueller_steinhagen;htc_extair;dp_2phase_avg;conductivity;cp;density;viscosity"
"fixtures/corpus/hx-correlations.frees","true","dp_compact_core;nu_zukauskas;nu_colburn;nu_churchill_chu;nu_blend;hx_dh;hx_aconv;hx_sigma;hx_eta_surf;nu_tubebank;nu_hilpert;nu_plate;hx_fin_len;hx_area_direct;hx_area_indirect;dp_gravity;mass_flux;j_fin;f_fin;nu_gungor_winterton;nu_traviss"
"fixtures/corpus/hx-effectiveness-ntu.frees","true","hx_effectiveness;hx_ntu;lmtd;fin_efficiency"
"fixtures/corpus/hx_unknown_arrangement_rejected.frees","true","hx_effectiveness"
"fixtures/corpus/hx_unreachable_effectiveness_rejected.frees","true","hx_ntu"
"fixtures/corpus/ideal-gas-adiabatic-flame-temperature-with-ideal-gas-functions.frees","true","enthalpy"
"fixtures/corpus/ideal-gas-stagnation-properties.frees","true","stagnationtemp;stagnationpres"
"fixtures/corpus/ideal-gas.frees","true",""
"fixtures/corpus/int_both_limits_variable.frees","true","integral"
"fixtures/corpus/int_default_step_accuracy.frees","true","sin;integral"
"fixtures/corpus/int_exp_over_wide_range.frees","true","exp;integral"
"fixtures/corpus/int_function_integrand.frees","true","integral"
"fixtures/corpus/int_gauss_point_count_clamped.frees","true","gaussintegral"
"fixtures/corpus/int_inside_function_body.frees","true","integral"
"fixtures/corpus/int_lower_equals_upper.frees","true","integral"
"fixtures/corpus/int_nested_integrals.frees","true","integral"
"fixtures/corpus/int_reversed_limits.frees","true","integral"
"fixtures/corpus/int_table_integrand.frees","true","integral"
"fixtures/corpus/integral-adiabatic-flame-temperature.frees","true","integral"
"fixtures/corpus/integral-free-variable-limit-is-rejected.frees","true","integral"
"fixtures/corpus/integral-integrates-polynomial-directly.frees","true","integral"
"fixtures/corpus/integral-integrates-sine.frees","true","sin;integral"
"fixtures/corpus/integral-rejects-integral-in-complex-mode-2.frees","true","integral"
"fixtures/corpus/integral-rejects-integral-in-complex-mode.frees","true","integral"
"fixtures/corpus/integral-solver-solves-initial-value-problem-with-nested-integral.frees","true","cos;integral"
"fixtures/corpus/integral-solves-initial-value-problem.frees","true","integral"
"fixtures/corpus/integral-solves-integral-nested-in-expression.frees","true","integral"
"fixtures/corpus/integral-solves-subsystem-at-every-step.frees","true","integral"
"fixtures/corpus/integral-solves-variable-upper-limit.frees","true","integral"
"fixtures/corpus/integral-supports-fixed-step-size.frees","true","integral"
"fixtures/corpus/integral-variable-limit-inlines-integrand-definitions.frees","true","integral"
"fixtures/corpus/integral_fixed_step.frees","true","integral"
"fixtures/corpus/integral_free_limit_rejected.frees","true","integral"
"fixtures/corpus/integral_initial_value_problem.frees","true","integral"
"fixtures/corpus/integral_named_integrand.frees","true","sin;integral"
"fixtures/corpus/integral_nested_in_expression.frees","true","integral"
"fixtures/corpus/integral_polynomial.frees","true","integral"
"fixtures/corpus/integral_subsystem_per_step.frees","true","integral"
"fixtures/corpus/integral_variable_upper_limit.frees","true","integral"
"fixtures/corpus/interp2-bicubic-node-exact.frees","true",""
"fixtures/corpus/interp2-bilinear-centre.frees","true",""
"fixtures/corpus/interp2-bilinear-exact-on-affine-field.frees","true",""
"fixtures/corpus/interp2-clamps-outside.frees","true",""
"fixtures/corpus/interp2_affine_exact.frees","true",""
"fixtures/corpus/interp2_bicubic_node_exact.frees","true",""
"fixtures/corpus/interp2_bilinear_centre.frees","true",""
"fixtures/corpus/interp2_clamps_outside.frees","true",""
"fixtures/corpus/intrinsics.frees","true","sin;cos;exp;ln;sqrt;abs;min;max"
"fixtures/corpus/intrinsics_edge_domains.frees","true","exp;ln;sign;round;arcsin;arccos;tanh;trunc"
"fixtures/corpus/intrinsics_min_max_varargs.frees","true","min;max"
"fixtures/corpus/inverse-laplace-residue.frees","true","residue"
"fixtures/corpus/isa-atmosphere.frees","true","isa_t;isa_p;isa_rho"
"fixtures/corpus/karman-rocket.frees","true","ln;sqrt"
"fixtures/corpus/linalg-cholesky-known-factor.frees","true","cholesky"
"fixtures/corpus/linalg-full-svd.frees","true","svd"
"fixtures/corpus/linalg-mat-exp-nilpotent.frees","true","matexp"
"fixtures/corpus/linalg-mat-exp-rotation-generator.frees","true","matexp"
"fixtures/corpus/linalg-qr-reconstructs-and-is-triangular.frees","true","qr"
"fixtures/corpus/linalg-singular-values-of-diagonal.frees","true",""
"fixtures/corpus/linalg-trace-and-frobenius-norm.frees","true","trace"
"fixtures/corpus/linearize-thermal-2x2.frees","true","Conduction;HeatSource;ThermalMass;ThermalSource"
"fixtures/corpus/linearize-thermal-siso.frees","true","Conduction;HeatSource;ThermalMass;ThermalSource"
"fixtures/corpus/liquid-domain-battery-cold-plate-coolant-loop-solves.frees","true","cp;LiquidColdPlate;LiquidSink;LiquidSource"
"fixtures/corpus/liquid-domain-liquid-line-cannot-connect-to-hydraulic-line.frees","true","HydraulicOrifice;LiquidPipe"
"fixtures/corpus/liquid-domain-liquid-line-cannot-connect-to-thermofluid-line.frees","true","LiquidPipe;Pipe"
"fixtures/corpus/liquid-domain-liquid-pump-raises-pressure-with-small-liquid-work.frees","true","LiquidPump;LiquidSink;LiquidSource"
"fixtures/corpus/lm-fallback-badly-scaled-product-exponential-pair.frees","true","exp"
"fixtures/corpus/lm-fallback-exponential-cliff.frees","true","exp"
"fixtures/corpus/lm-fallback-near-degenerate-product.frees","true",""
"fixtures/corpus/lm-fallback-trig-hyperbolic-coupling.frees","true","sin;cosh"
"fixtures/corpus/material-conduction.frees","true","k_"
"fixtures/corpus/matrix_generators.frees","true","zeros;ones;eye;diag;linspace"
"fixtures/corpus/matrix_inv_det_aliases.frees","true","inv;det"
"fixtures/corpus/matrix_inverse.frees","true","Inverse"
"fixtures/corpus/matrix_matvec.frees","true",""
"fixtures/corpus/matrix_solve_linear.frees","true","SolveLinear"
"fixtures/corpus/mimo-control-channel11-is1-over-splus1.frees","true",""
"fixtures/corpus/mimo-control-channel22-is1-over-splus2.frees","true",""
"fixtures/corpus/mimo-control-cross-channel12-is-zero.frees","true",""
"fixtures/corpus/mixed_blocks.frees","true",""
"fixtures/corpus/module_grafting.frees","true",""
"fixtures/corpus/module_inside_for_loop.frees","true",""
"fixtures/corpus/module_internal_equations.frees","true",""
"fixtures/corpus/module_namespacing.frees","true","sin"
"fixtures/corpus/moving-boundary-hx-condenser-resolves-condensing-and-subcool-zones.frees","true","MovingBoundaryCondenser;ThermalSource;TwoPhaseSink;TwoPhaseSourcePH"
"fixtures/corpus/moving-boundary-hx-evaporator-resolves-two-phase-and-superheat-zones.frees","true","MovingBoundaryEvaporator;ThermalSource;TwoPhaseSink;TwoPhaseSource"
"fixtures/corpus/moving-boundary-hx-evaporator-superheat-zone-collapses-smoothly.frees","true","MovingBoundaryEvaporator;ThermalSource;TwoPhaseSink;TwoPhaseSource"
"fixtures/corpus/moving-boundary-hx-transient-warmup-births-superheat-zone-on-ida.frees","true","odevalue;finalvalue;minvalue;Conduction;MovingBoundaryEvaporator;ThermalMass;ThermalSource;TwoPhaseSink;TwoPhaseSource"
"fixtures/corpus/moving-boundary-hx-undersized-evaporator-leaves-refrigerant-two-phase.frees","true","MovingBoundaryEvaporator;ThermalSource;TwoPhaseSink;TwoPhaseSource"
"fixtures/corpus/multi-objective-beam.frees","true","rho_;E_"
"fixtures/corpus/multi-output-destructuring.frees","true","tf2ss;ss2tf;bode"
"fixtures/corpus/multi_output_divmod.frees","true","trunc"
"fixtures/corpus/multi_output_order.frees","true",""
"fixtures/corpus/multiout-colon-form-partial-omission-also-works.frees","true","tf2ss"
"fixtures/corpus/multiout-mid-list-tilde-on-two-output.frees","true","bode"
"fixtures/corpus/multiout-ss2tf-destructuring-2.frees","true","ss2tf"
"fixtures/corpus/multiout-ss2tf-destructuring.frees","true","ss2tf"
"fixtures/corpus/multiout-svd-discard-with-tilde.frees","true","svd"
"fixtures/corpus/multiout-tf2ss-full-destructuring-matches-call-form-2.frees","true","tf2ss"
"fixtures/corpus/multiout-tf2ss-full-destructuring-matches-call-form.frees","true","tf2ss"
"fixtures/corpus/multiout-tf2ss-partial-trailing-omission.frees","true","tf2ss"
"fixtures/corpus/mx_4x4_det_pivot_needed.frees","true","det"
"fixtures/corpus/mx_4x4_determinant.frees","true","det"
"fixtures/corpus/mx_5x5_determinant_singular.frees","true","det"
"fixtures/corpus/mx_cross_product.frees","true","Cross"
"fixtures/corpus/mx_elementwise_ops.frees","true",""
"fixtures/corpus/mx_matrix_product_explicit.frees","true",""
"fixtures/corpus/mx_matrix_reuse_across_equations.frees","true","det;trace;Inverse"
"fixtures/corpus/mx_nonsquare_inverse_refused.frees","true","Inverse"
"fixtures/corpus/mx_transpose_square.frees","true",""
"fixtures/corpus/mx_vector_slice_sum.frees","true","sum;linspace"
"fixtures/corpus/nested_for_in_function.frees","true",""
"fixtures/corpus/new-library-components-new-library-components-solve.frees","true","cond;LiquidMixer;LiquidOrifice;LiquidSink;LiquidSource;LiquidWallHX;MassGen;TwoPhaseCompressor;TwoPhaseCondenserFloat;TwoPhaseEvaporatorUA;TwoPhaseMixer;TwoPhasePressureSource;TwoPhaseSink"
"fixtures/corpus/newton-cooling-transient.frees","true","odevalue;finalvalue;maxvalue;timeat"
"fixtures/corpus/newton-cooling.frees","true","integral"
"fixtures/corpus/nichols-chart.frees","true","nichols"
"fixtures/corpus/nonlinear_scalar.frees","true",""
"fixtures/corpus/numeric-parity-examples-poly-fit-conductivity-matches-reference.frees","true",""
"fixtures/corpus/numeric-parity-examples-sensor-calibration-combined.frees","true","mean;median;std"
"fixtures/corpus/ode-rocket-trajectory-rocket.frees","true","exp;if;odevalue;maxvalue"
"fixtures/corpus/odelib-p01-radioactive-decay-ode1.frees","true",""
"fixtures/corpus/odelib-p02-rc-charging-ode2.frees","true",""
"fixtures/corpus/odelib-p03-first-order-reaction-ode3.frees","true",""
"fixtures/corpus/odelib-p04-rl-circuit-ode4.frees","true",""
"fixtures/corpus/odelib-p05-newton-cooling-ode5.frees","true",""
"fixtures/corpus/odelib-p06-parachutist-linear-drag-ode45.frees","true",""
"fixtures/corpus/odelib-p07-tank-draining-ode23.frees","true","sqrt"
"fixtures/corpus/odelib-p08-logistic-growth-ode45.frees","true",""
"fixtures/corpus/odelib-p09-terminal-velocity-quadratic-drag-ode45.frees","true",""
"fixtures/corpus/odelib-p10-mass-spring-damper-ode45.frees","true",""
"fixtures/corpus/odelib-p11-undamped-shm-ode4-energy-conserved.frees","true",""
"fixtures/corpus/odelib-p12-pendulum-small-angle-ode5.frees","true",""
"fixtures/corpus/odelib-p13-series-rlc-ode23.frees","true",""
"fixtures/corpus/odelib-p14-lotka-volterra-ode45-conserved-invariant.frees","true","ln"
"fixtures/corpus/odelib-p15-coupled-mixing-tanks-ode23.frees","true",""
"fixtures/corpus/odelib-p16-two-body-circular-orbit-ode45.frees","true","sqrt"
"fixtures/corpus/odelib-p17-classic-stiff-linear-ode15s.frees","true","exp"
"fixtures/corpus/odelib-p18-van-der-pol-stiff-ode23s.frees","true",""
"fixtures/corpus/odelib-p19-robertson-kinetics-ode23s-mass-conserved.frees","true",""
"fixtures/corpus/odelib-p20-stiff-reaction-chain-ode15s.frees","true",""
"fixtures/corpus/odelib-p21-implicit-dae-ode15s.frees","true",""
"fixtures/corpus/otto-cycle.frees","true",""
"fixtures/corpus/overdetermined.frees","true",""
"fixtures/corpus/overdetermined_by_one.frees","true",""
"fixtures/corpus/parameter-fit-decay-model.frees","true",""
"fixtures/corpus/partial-fractions.frees","true","tf"
"fixtures/corpus/pneumatics-iso6358.frees","true","iso6358"
"fixtures/corpus/pneumatics_iso6358_bad_b_rejected.frees","true","iso6358"
"fixtures/corpus/pressure-cooker-cooker-over-pressurises-with-undersized-valve.frees","true","BoilingVessel;SteamReliefValve;TwoPhasePressureSink"
"fixtures/corpus/pressure-cooker.frees","true","BoilingVessel;Convection;Ground;HeatingResistor;ProportionalReliefValve;ThermalMass;TwoPhasePressureSink;VoltageSource"
"fixtures/corpus/proc-call-inside-procedure-for-is-rejected-not-silently-dropped.frees","true","pole"
"fixtures/corpus/proc-function-factorial.frees","true","factorial"
"fixtures/corpus/proc-function-repeat-until.frees","true",""
"fixtures/corpus/proc-function-simple-conditional.frees","true",""
"fixtures/corpus/proc-function-used-in-expression.frees","true",""
"fixtures/corpus/proc-function-while-loop.frees","true",""
"fixtures/corpus/proc-milestone3-factorial-and-arrays.frees","true","factorial"
"fixtures/corpus/proc-module-basic-grafting.frees","true",""
"fixtures/corpus/proc-module-namespaces-function-calls-and-negation.frees","true","sin"
"fixtures/corpus/proc-module-solves-internal-equations.frees","true",""
"fixtures/corpus/proc-multi-output-function-basic.frees","true","trunc"
"fixtures/corpus/proc-multi-output-function-with-conditional.frees","true",""
"fixtures/corpus/proc-nested-for-inside-function-accumulates-correctly.frees","true",""
"fixtures/corpus/proc-procedure-basic-outputs.frees","true",""
"fixtures/corpus/proc-procedure-with-conditional.frees","true",""
"fixtures/corpus/proc_discarded_output.frees","true",""
"fixtures/corpus/proc_omitted_trailing_output.frees","true",""
"fixtures/corpus/proc_output_reused_as_input.frees","true",""
"fixtures/corpus/proc_recursive.frees","true",""
"fixtures/corpus/proc_three_outputs.frees","true","min;max"
"fixtures/corpus/procedure_conditional.frees","true",""
"fixtures/corpus/procedure_swap.frees","true",""
"fixtures/corpus/projectile-motion.frees","true","sin;cos"
"fixtures/corpus/projectile-trajectory.frees","true","sin;cos;sqrt"
"fixtures/corpus/property-argument-seeding-subcritical-inversion-across-dome-converges-from-default-guess.frees","true","temperature"
"fixtures/corpus/property-argument-seeding-supercritical-inversion-converges-from-default-guess.frees","true","temperature"
"fixtures/corpus/props_atmosphere_layer_seam.frees","true","isa_t;isa_p;isa_rho"
"fixtures/corpus/props_combustion_phi_sweep.frees","true","adiabaticflametemp"
"fixtures/corpus/props_compressible_sonic_point.frees","true","t0_t;p0_p;rho0_rho;a_astar;mach_a_astar;m2_shock;p2_p1_shock;t2_t1_shock;rho2_rho1_shock;p02_p01_shock;rayleigh_t0_t0star;rayleigh_t_tstar;rayleigh_p_pstar;rayleigh_p0_p0star;fanno_t_tstar;fanno_p_pstar;fanno_p0_p0star;fanno_fld;prandtlmeyer;mach_prandtlmeyer;machangle;theta_oblique;beta_oblique"
"fixtures/corpus/props_cubiceos_root_selection.frees","true","eos_z;eos_volume;eos_density;eos_pressure;eos_enthalpy;eos_entropy;eos_psat"
"fixtures/corpus/props_equilibrium_phi_sweep.frees","true","eq_molefraction;adiabaticflametempeq"
"fixtures/corpus/props_hx_ntu_limits.frees","true","hx_effectiveness;hx_ntu;lmtd;fin_efficiency"
"fixtures/corpus/props_idealgas_inverse.frees","true","temperature"
"fixtures/corpus/props_idealgas_range.frees","true","compressibility;compressibilityfactor;cp;cv;density;enthalpy;entropy;gibbs;intenergy;volume"
"fixtures/corpus/props_nasa7_range_ends.frees","true","mix_mw;mix_cp;mix_enthalpy;mix_entropy"
"fixtures/corpus/props_nasa7_switchover.frees","true","mix_cp;mix_enthalpy;mix_entropy"
"fixtures/corpus/props_realfluid_co2_transcritical.frees","true","conductivity;cp;density;enthalpy;entropy;quality;temperature;viscosity"
"fixtures/corpus/props_realfluid_r134a_states.frees","true","density;enthalpy;entropy;intenergy;pressure;quality;temperature"
"fixtures/corpus/props_realfluid_water_states.frees","true","density;enthalpy;entropy;intenergy;pressure;quality;temperature;volume"
"fixtures/corpus/props_solids_temperature.frees","true","k_;c_;rho_;E_;nu_"
"fixtures/corpus/props_transport_sweep.frees","true","mix_viscosity;mix_conductivity"
"fixtures/corpus/pump-sizing.frees","true",""
"fixtures/corpus/pv_basic_sweep.frees","true",""
"fixtures/corpus/pv_linear_too_many.frees","true",""
"fixtures/corpus/pv_linear_wrong_way.frees","true",""
"fixtures/corpus/pv_linear_zero_step.frees","true",""
"fixtures/corpus/pv_log_endpoints.frees","true",""
"fixtures/corpus/pv_log_negative_span.frees","true",""
"fixtures/corpus/pv_log_negative_start.frees","true",""
"fixtures/corpus/pv_log_two_number_rejected.frees","true",""
"fixtures/corpus/pv_row_order_ragged.frees","true",""
"fixtures/corpus/pv_unknown_spacing.frees","true",""
"fixtures/corpus/radiation-view-factors.frees","true","viewfactor_perp;viewfactor_plates;viewfactor_disks"
"fixtures/corpus/range_assign_linear.frees","true",""
"fixtures/corpus/range_assign_log.frees","true",""
"fixtures/corpus/range_assign_negative_step.frees","true",""
"fixtures/corpus/range_assign_sum.frees","true","sum"
"fixtures/corpus/range_assign_two_number.frees","true",""
"fixtures/corpus/rankine-cycle-2.frees","true","enthalpy;entropy;volume"
"fixtures/corpus/rankine-cycle.frees","true","enthalpy;entropy;volume"
"fixtures/corpus/real-fluid-properties-ethylene-glycol-mixture-resolves-to-incompressible-solution.frees","true","cp;density"
"fixtures/corpus/real-fluid-properties-glycol-concentration-is-configurable.frees","true","cp;density"
"fixtures/corpus/real-fluid-properties-property-calls-carry-inferred-si-units.frees","true","enthalpy;entropy;pressure;volume"
"fixtures/corpus/real-fluid-properties-solves-vapor-compression-cycle.frees","true","enthalpy;entropy;pressure"
"fixtures/corpus/refrigeration-vcr.frees","true","enthalpy;entropy"
"fixtures/corpus/root-locus-analysis.frees","true","rlocus;pole;zero"
"fixtures/corpus/routh-stability.frees","true","routh"
"fixtures/corpus/schematic-payload-separates-the-coolant-and-refrigerant-circuits.frees","true","LiquidPump;LiquidSink;LiquidSource;LiquidWallHX;MassGen;Pump;TwoPhaseCompressor;TwoPhaseEvaporatorUA;TwoPhasePressureSource;TwoPhaseSink"
"fixtures/corpus/schematic-payload-shared-stream-wiring-reports-the-stream-as-written.frees","true","LiquidPump;LiquidSink;LiquidSource;Pump"
"fixtures/corpus/schematic-payload-topology-only-documents-still-report-domain-and-endpoints.frees","true",""
"fixtures/corpus/sequential.frees","true",""
"fixtures/corpus/signal-domain-algebraic-feedback-loop-solves.frees","true","SigDiff;SigGain;SigSum"
"fixtures/corpus/signal-domain-blocks.frees","true","SigGain;SigSum"
"fixtures/corpus/signal-domain-chained-signal-blocks-propagate-the-value.frees","true","SigGain;SigSum"
"fixtures/corpus/signal-domain-one-writer-broadcasts-to-two-readers.frees","true","SigGain;SigSum"
"fixtures/corpus/signal-domain-signal-cannot-connect-to-a-fluid-port.frees","true","SigGain;SigSum;Sink;Source"
"fixtures/corpus/signal-domain-signal-cannot-connect-to-a-heat-port.frees","true","SigGain;SigSum;ThermalMass"
"fixtures/corpus/signal-processing-call-convolve.frees","true",""
"fixtures/corpus/signal-processing-call-fft-of-ramp.frees","true",""
"fixtures/corpus/signal-processing-call-ifft-recovers-signal.frees","true",""
"fixtures/corpus/simultaneous.frees","true",""
"fixtures/corpus/solid-and-string-functions-array-elmt-dynamic-indexing.frees","true","arrayelmt"
"fixtures/corpus/solid-and-string-functions-numeric-string-functions.frees","true","stringlen;stringpos;stringval"
"fixtures/corpus/solid-and-string-functions-solid-material-properties.frees","true","k_;c_;rho_;E_;nu_"
"fixtures/corpus/solid-and-string-functions-solid-property-participates-in-heat-transfer-calc.frees","true","k_"
"fixtures/corpus/solid-and-string-functions-temperature-dependent-solid-properties.frees","true","k_;c_;rho_"
"fixtures/corpus/solid-materials.frees","true","k_;c_;rho_;E_;nu_"
"fixtures/corpus/solid_absent_property_rejected.frees","true","nu_"
"fixtures/corpus/solid_unknown_material_rejected.frees","true","k_"
"fixtures/corpus/solver-equilibration-coupled-block-with-twelve-orders-of-magnitude-scale-disparity-solves.frees","true","sqrt"
"fixtures/corpus/solver_cubic_three_real_roots.frees","true",""
"fixtures/corpus/solver_division_by_zero_iterate.frees","true",""
"fixtures/corpus/solver_guess_clamped_into_bounds.frees","true",""
"fixtures/corpus/solver_high_degree_polynomial.frees","true",""
"fixtures/corpus/solver_log_domain_guard.frees","true","ln"
"fixtures/corpus/solver_merge_rung_rank_deficient_pair.frees","true","exp"
"fixtures/corpus/solver_near_singular_jacobian.frees","true",""
"fixtures/corpus/solver_root_on_lower_bound.frees","true",""
"fixtures/corpus/solver_root_on_upper_bound.frees","true",""
"fixtures/corpus/solver_root_outside_bounds.frees","true",""
"fixtures/corpus/solver_sequential_chain_of_ten.frees","true",""
"fixtures/corpus/solver_singular_linear_cycle.frees","true",""
"fixtures/corpus/solver_two_by_two_nonlinear.frees","true",""
"fixtures/corpus/solver_two_roots_guess_selects.frees","true",""
"fixtures/corpus/solver_wellposed_cycle_of_three.frees","true",""
"fixtures/corpus/sounding-rocket-trajectory.frees","true","exp;if;odevalue;finalvalue;maxvalue"
"fixtures/corpus/ss2tf-solve-ss2tf-recovers-second-order-transfer-function-with-manual-slices.frees","true","ss2tf"
"fixtures/corpus/ss2tf-solve-ss2tf-recovers-second-order-transfer-function-with-manual2-d-slices.frees","true","ss2tf"
"fixtures/corpus/ss2tf-solve-ss2tf-recovers-second-order-transfer-function.frees","true","ss2tf"
"fixtures/corpus/state-table-parse-accepts-quoted-fluid-name.frees","true",""
"fixtures/corpus/state-table-parse-numberless-state-variable-is-rejected.frees","true",""
"fixtures/corpus/state-table-parse-parses-variables-and-fluid-attribute.frees","true",""
"fixtures/corpus/state-table-parse-supports-multiple-fluid-aware-circuits.frees","true",""
"fixtures/corpus/state-table-parse-survives-markdown-extraction.frees","true",""
"fixtures/corpus/state-table-parse-variable-named-state-still-parses-as-identifier.frees","true",""
"fixtures/corpus/state-tables-multifluid.frees","true","enthalpy"
"fixtures/corpus/statistics-functions-descriptive-statistics.frees","true","mean;median;std;var"
"fixtures/corpus/statistics-functions-linear-regression.frees","true",""
"fixtures/corpus/statistics-functions-normal-distribution.frees","true","normalcdf;normalpdf;normalinvcdf"
"fixtures/corpus/statistics-functions-percentiles.frees","true","percentile"
"fixtures/corpus/statistics-functions-polynomial-regression.frees","true",""
"fixtures/corpus/steady-by-integration-chiller-bridge-reaches-consistent-steady-by-integration.frees","true","odevalue;finalvalue;minvalue;enthalpy;LiquidSink;LiquidSource;LiquidWallHX;ThermalMass;TwoPhaseSink;TwoPhaseSource"
"fixtures/corpus/step-impulse-response.frees","true","step;impulse;lsim;pole"
"fixtures/corpus/stiff_arrhenius_jacobian.frees","true","exp"
"fixtures/corpus/stiff_colebrook_friction.frees","true","log10;sqrt"
"fixtures/corpus/stiff_exponential_pair.frees","true","exp"
"fixtures/corpus/symbolic-identity-solve-solves-partial-fraction-example-end-to-end.frees","true","tf"
"fixtures/corpus/sysdesign-ex01-thermal-network-2.frees","true","odevalue;finalvalue;cv;Conduction;Convection;ThermalMass;ThermalSource"
"fixtures/corpus/sysdesign-ex01-thermal-network.frees","true","cv;Conduction;Convection;ThermalMass;ThermalSource"
"fixtures/corpus/sysdesign-ex02-driveline-spinup-2.frees","true","odevalue;finalvalue;minvalue;Inertia;MechGround;RotationalDamper;TorqueSource"
"fixtures/corpus/sysdesign-ex02-driveline-spinup.frees","true","Inertia;MechGround;RotationalDamper;TorqueSource"
"fixtures/corpus/sysdesign-ex03-ev-battery-thermal.frees","true","odevalue;finalvalue;BatteryTransient;Conduction;Ground;Resistor;ThermalSource"
"fixtures/corpus/sysdesign-ex04-dc-motor-drive.frees","true","odevalue;finalvalue;DCMotor;Ground;Inertia;MechGround;RotationalDamper;VoltageSource"
"fixtures/corpus/sysdesign-ex05-fuel-cell-stack.frees","true","Convection;FuelCellStack;Ground;ThermalSource"
"fixtures/corpus/sysdesign-ex06-pneumatic-2.frees","true","odevalue;finalvalue;PneumaticOrifice;PneumaticSupply;PneumaticVolume"
"fixtures/corpus/sysdesign-ex06-pneumatic.frees","true","PneumaticAtmosphere;PneumaticOrifice;PneumaticSupply"
"fixtures/corpus/sysdesign-ex07-pneumatic-servo.frees","true","PneumaticAtmosphere;PneumaticServoValve;PneumaticSupply"
"fixtures/corpus/sysdesign-ex08-hydraulic-power-unit.frees","true","ss;HydraulicOrifice;HydraulicPump;HydraulicSupply;HydraulicTank;MechGround;SpeedSource"
"fixtures/corpus/sysdesign-ex09-hydraulic-relief.frees","true","HydraulicSupply;HydraulicTank;ReliefValve"
"fixtures/corpus/sysdesign-ex10-pi-thermostat-control.frees","true","odevalue;finalvalue;Conduction;PIThermostat;ThermalMass;ThermalSource"
"fixtures/corpus/sysdesign-ex11-liquid-cooling-loop.frees","true","cp;LiquidColdPlate;LiquidPump;LiquidSink;LiquidSource;LiquidWallHX;Pump;ThermalSource"
"fixtures/corpus/sysdesign-ex12-moist-air-ahu.frees","true","CoolingCoil;HeatingCoil;MixingBox;MoistAirSink;MoistAirSource"
"fixtures/corpus/sysdesign-ex13-humidifier.frees","true","Humidifier;MoistAirSink;MoistAirSource"
"fixtures/corpus/sysdesign-ex14-gas-mixture-blend.frees","true","GasMixer;GasSource"
"fixtures/corpus/sysdesign-ex16-moving-boundary-evaporator.frees","true","MovingBoundaryEvaporator;ThermalSource;TwoPhaseSink;TwoPhaseSource"
"fixtures/corpus/sysdesign-ex17-ac-expansion-valve.frees","true","EXV;TwoPhasePressureSink;TwoPhasePressureSource"
"fixtures/corpus/sysdesign-ex18-powertrain-vehicle.frees","true","GradeRoadLoad;MeanValueEngine;Transmission"
"fixtures/corpus/sysdesign-ex19-battery2rc-discharge.frees","true","odevalue;finalvalue;Battery2RC;Ground;Resistor"
"fixtures/corpus/sysdesign-ex20-zeotropic-blend.frees","true","BlendMixer;BlendSink;BlendSource"
"fixtures/corpus/system-uncertainty-parameter-tolerance-propagates-to-component-network-kpis.frees","true","uncertaintyof;Conduction;Ground;HeatingResistor;ThermalSource;VoltageSource"
"fixtures/corpus/table_arg_is_solved.frees","true",""
"fixtures/corpus/table_case_insensitive_call.frees","true",""
"fixtures/corpus/table_clamps_outside_range.frees","true",""
"fixtures/corpus/table_curve_family.frees","true",""
"fixtures/corpus/table_descending_x_column.frees","true",""
"fixtures/corpus/table_duplicate_x.frees","true",""
"fixtures/corpus/table_family_between_curves.frees","true",""
"fixtures/corpus/table_family_clamped_parameter.frees","true",""
"fixtures/corpus/table_in_newton_block.frees","true",""
